1, 21411, -73.96609032315972, 40.76176689402529
2, 15367, -73.96382011302805, 40.80457751595659
3, 17861, -73.96598221791534, 40.762094422232956
4, 47629, -73.954306851524, 40.77846877476674
5, 33720, -73.96760379658082, 40.76201254033235
6, 15759, -73.95625274592255, 40.77945110760183
7, 22673, -73.96165800814077, 40.76078429971856
8, 116242, -73.96284716582878, 40.76766215482612
9, 133997, -73.9467394844185, 40.754397082668994
10, 32049, -73.95755000885494, 40.79172904230881
11, 52563, -73.96479306022734, 40.76569712599578
