1, 3320, -73.94668543179631, 40.7534962719148
2, 7914, -73.92257796230307, 40.77241073461722
3, 10688, -73.94690164228504, 40.754151408219194
4, 15504, -73.96236069222914, 40.80686870217443
5, 8550, -73.92365901474672, 40.77020023106917
6, 6097, -73.96365795516151, 40.80400470704256
7, 1946, -73.92365901474672, 40.77044584620607
8, 8291, -73.96268500796224, 40.78231616206237
9, 1182, -73.92711838256638, 40.77183764816615
10, 8586, -73.96679300724807, 40.76258571151833
11, 1794, -73.92409143572418, 40.77167390827223
