1, 15120, -73.94706380015158, 40.75374194878543
2, 18739, -73.96273906058441, 40.76831715152424
3, 12561, -73.9464151686854, 40.75341437942284
4, 67771, -73.95722569312183, 40.79148350585994
5, 35169, -73.95636085116692, 40.776422201369705
6, 15380, -73.9300912767864, 40.77159203817398
7, 11123, -73.95387443054653, 40.757263217506
8, 29903, -73.95873916654293, 40.788045900237364
9, 26039, -73.92349685688018, 40.77257447269532
10, 9520, -73.93549653900462, 40.76594275777712
11, 4929, -73.92533464603436, 40.7713464272739
