1, 6408, -73.96614437578188, 40.76193065833086
2, 10983, -73.9631174289397, 40.78190687613418
3, 6805, -73.94679353704068, 40.7534962719148
4, 10226, -73.92549680390091, 40.771264556772095
5, 8467, -73.92495627767909, 40.77175577826962
6, 20063, -73.9624687974735, 40.80539580582922
7, 5648, -73.96290121845097, 40.761193715778276
8, 6382, -73.96019858734185, 40.77151016797481
9, 8376, -73.92592922487837, 40.77093707375622
10, 4009, -73.93782080175845, 40.76299511648211
11, 7153, -73.92592922487837, 40.772001387656545
