1, 16890, -73.95954995422612, 40.759808203076595
2, 17423, -73.96117153289157, 40.7852694559888
3, 7038, -73.94744216850687, 40.754239812539105
4, 12670, -73.92474006719036, 40.771271067839265
5, 8440, -73.95782027031628, 40.75890746564177
6, 9205, -73.95533385134546, 40.77798411331093
7, 6362, -73.92841564549875, 40.774136475098665
8, 11052, -73.95782027031628, 40.7792120360439
9, 9566, -73.95782027031628, 40.8010652639311
10, 8698, -73.9590094280043, 40.78797056099481
11, 12310, -73.9601985856923, 40.77970319878159
