1, 8694, -73.95565816707855, 40.80040408066591
2, 23550, -73.92809132976565, 40.77421183128335
3, 9012, -73.93998290664574, 40.76143936420366
4, 26828, -73.96084721880804, 40.770691460435074
5, 31674, -73.9582526929433, 40.7731475527911
6, 8279, -73.95879321916512, 40.7735568926903
7, 6323, -73.94744216850687, 40.754806538068
8, 9157, -73.93706406504789, 40.765123981642084
9, 19063, -73.94084774860063, 40.75775454249971
10, 4779, -73.93630732833735, 40.76471458979178
11, 10055, -73.92549680390091, 40.77339315703326
