1, 6299, -73.93668569669262, 40.76455083234555
2, 7307, -73.95517169347892, 40.77846877476674
3, 10209, -73.92155096248162, 40.77290194764103
4, 20695, -73.9570094826331, 40.77498956247709
5, 10246, -73.95755000885494, 40.79099243023822
6, 12205, -73.95603653543382, 40.77838691304144
7, 7849, -73.96046885045277, 40.80294090594309
8, 20097, -73.95917158752039, 40.77310661866247
9, 16210, -73.95300958859163, 40.79623038295457
10, 17755, -73.95895537703166, 40.7728610133611
11, 2826, -73.95776621934365, 40.79041950408915
