1, 21468, -73.95982021898658, 40.759801690886306
2, 41138, -73.9327939078955, 40.76798965398219
3, 17453, -73.9558203249451, 40.75800020363482
4, 89006, -73.95409064103526, 40.757345105257116
5, 19153, -73.9603607452084, 40.759474151381006
6, 14013, -73.96046885045277, 40.780351566605866
7, 16861, -73.96403632351678, 40.803513724038496
8, 21375, -73.96014453471967, 40.77020023106917
9, 6827, -73.95538790396765, 40.80007674130962
10, 15505, -73.95560411445638, 40.793120398368195
11, 21731, -73.95452306201273, 40.7992583858564
