1, 25988, -73.94776648423996, 40.75284112915487
2, 12637, -73.9639822708946, 40.80384104644478
3, 14833, -73.95663111427783, 40.77707711171663
4, 36892, -73.954901430368, 40.77830505121525
5, 12345, -73.92582111963401, 40.77003648714019
6, 18798, -73.96171206076295, 40.785262946293564
7, 29029, -73.95933374538693, 40.780433425910026
8, 22870, -73.9506853258378, 40.79893104085016
9, 29840, -73.96614437578188, 40.76487834683451
10, 11656, -73.96171206076295, 40.78493553227998
11, 15386, -73.95987427160877, 40.76078429971856
