1, 11006, -73.92549680390091, 40.7735568926903
2, 11450, -73.92852375074311, 40.77404809724038
3, 9803, -73.9627931132066, 40.80678687545729
4, 24252, -73.96419848138333, 40.766434018616195
5, 16513, -73.95879321916512, 40.77290194764103
6, 18432, -73.92474006719036, 40.76839902565757
7, 21127, -73.96603627053753, 40.7596379213354
8, 19197, -73.96387416565024, 40.804086537190095
9, 11225, -73.95857700867639, 40.78739109803675
10, 12747, -73.95544195658982, 40.799094713555036
11, 10844, -73.93025343465294, 40.770855202750035
