1, 7520, -73.92971290843113, 40.77151016797481
2, 12462, -73.95457711463492, 40.757508880456776
3, 5829, -73.92571301438964, 40.77339315703326
4, 20841, -73.96268500796224, 40.76798965398219
5, 14684, -73.95846890343203, 40.773065684508616
6, 12321, -73.93933427517955, 40.76135748149606
7, 14492, -73.92928048745367, 40.774457431591266
8, 14665, -73.96019858734185, 40.78468997071053
9, 11392, -73.93317227625079, 40.76798965398219
10, 6667, -73.94225311677738, 40.75840963684262
11, 5380, -73.95792837721021, 40.77421183128335
