1, 25269, -73.95663111427782, 40.786277918978115
2, 25289, -73.92582111963401, 40.7723616126154
3, 36544, -73.96344174467278, 40.759425022315156
4, 60627, -73.95652300903347, 40.77137917494665
5, 14273, -73.96117153454113, 40.780220591009716
6, 32643, -73.95782027196584, 40.80060048300538
7, 11702, -73.96052290307494, 40.76106270491263
8, 14235, -73.93728027553662, 40.75934313712616
9, 10022, -73.95987427160877, 40.80141882191229
10, 11065, -73.93025343465294, 40.76663052143527
11, 14202, -73.9185780682616, 40.77047859432269
