1, 12083, -73.96019858734185, 40.75996546003372
2, 8897, -73.96236069222914, 40.80711418172043
3, 16234, -73.9564149037891, 40.77724083829453
4, 8458, -73.95533385134546, 40.793284085399485
5, 7727, -73.96679300724807, 40.761848776228504
6, 6489, -73.95760406147711, 40.79082873755719
7, 6155, -73.95760406147711, 40.75931038102315
8, 12403, -73.96344174467278, 40.768235277290046
9, 7912, -73.92452385670163, 40.770855202750035
10, 6503, -73.96203637649604, 40.78550850574446
11, 9068, -73.95760406147711, 40.7582458638621
