1, 11191, -73.96684705987026, 40.76176689402529
2, 9664, -73.96057695569714, 40.780842720917605
3, 14823, -73.9667389546259, 40.76217630403269
4, 33262, -73.95225285188108, 40.7992583858564
5, 10987, -73.9664146388928, 40.760866183132244
6, 3931, -73.9570094826331, 40.79115612251568
7, 19255, -73.94836106308396, 40.753168701341764
8, 15877, -73.96565790218226, 40.76422331624262
9, 14499, -73.9300912767864, 40.77437556492285
10, 7497, -73.9645768497386, 40.7825617324087
11, 4378, -73.92230769919217, 40.77249260370672
