1, 15644, -73.96376606040589, 40.80384104644478
2, 10537, -73.92863185598748, 40.77421183128335
3, 9788, -73.95144206254835, 40.79844002031402
4, 36142, -73.96257690271787, 40.78149758768391
5, 14341, -73.95782027196584, 40.80130425557215
6, 14244, -73.95555006183419, 40.799831235733016
7, 20068, -73.92376711999108, 40.77003648714017
8, 8844, -73.93630732833735, 40.76455083234555
9, 9404, -73.92819943501001, 40.77421183128335
10, 7119, -73.9364154335817, 40.76430519541965
11, 8897, -73.92549680390091, 40.77331128905341
